OrderID,CustomerID,CustomerName,OrderDate,Product,Category,Quantity,UnitPrice,BaseCost,TotalPrice,Tax,TotalPriceWithTax,Country,PointOfSale,SalesAgent,Segment,PaymentMethod,Discount
FA-68650,86795,Melinda Fisher,2024-09-24,Keyboard,Accessories,-2,884.29,475.69,1768.58,265.29,-4274.76,Philippines,Store A,Cristina Shaw,Online,Paypal,0.16
FA-87376,15837,Beth Sparks,2024-03-30,Tablet,Mobile Devices,3,365.78,274.16,1097.34,164.6,1261.94,Namibia,Store C,Colleen Mcbride,Retail,Credit Card,0.0
FA-4837,94095,Billy Stevens MD,2024-05-29,Phone,Mobile Devices,7,136.73,105.42,957.11,143.57,1100.68,United Kingdom,Store B,Caleb Pope,Retail,Paypal,0.0
FA-4837,46436,Billy Stevens MD,2024-05-29,Phone,Mobile Devices,7,136.73,105.42,957.11,143.57,1100.68,Tajikistan,Store B,Caleb Pope,Retail,Wire Transfer,0.06
FA-15736,11463,Natasha Beard,2023-09-13,Keyboard,Accessories,6,564.85,354.57,3389.1,508.36,3897.46,Thailand,Store C,Thomas Anderson,Retail,Paypal,0.0
FA-60976,86066,Richard Cooke,2023-02-08,Keyboard,Accessories,5,528.32,413.06,2641.6,396.24,3037.84,India,Store C,Thomas Anderson,Corporate,Paypal,0.0
FA-94912,26888,Cynthia Reynolds,2023-08-22,Laptop,Electronics,7,373.28,253.0,2612.96,391.94,3004.9,Central African Republic,Store C,Barbara Williams,Wholesale,Cash,0.0
FA-37113,60800,Jessica Collins,2024-05-29,Monitor,Electronics,8,490.87,254.82,3926.96,589.04,4516.0,Equatorial Guinea,Store B,Brianna Hunt,Wholesale,Cash,0.1
FA-51129,77375,Jared Jennings,2024-10-08,Laptop,Electronics,5,433.83,224.48,2169.15,325.37,2494.52,El Salvador,Store B,Theresa Yates,Corporate,Credit Card,0.0
FA-96877,13933,Patricia Kim,2024-01-13,Keyboard,Accessories,-6,333.08,255.84,1998.48,299.77,-4688.69,Grenada,Store A,Kara Jones,Retail,Cash,0.0
FA-51649,68507,Melissa Mcbride,2023-11-19,Mouse,Accessories,5,491.07,367.48,2455.35,368.3,2823.65,Burkina Faso,Store A,Kristen Howard,Retail,Wire Transfer,0.12
FA-88625,47322,Kristen Cooper,2024-01-24,Monitor,Electronics,2,154.93,82.25,309.86,46.48,356.34,Albania,Online Platform,Jonathan Singleton,Online,Cash,0.0
FA-296,42087,Bobby Cole,2024-07-18,Phone,Mobile Devices,9,480.48,326.43,4324.32,648.65,4972.97,Bulgaria,Store B,Kelly Martinez,Retail,Paypal,0.0
FA-79084,17105,Ashley Crawford,2024-09-03,Keyboard,Accessories,1,450.67,347.48,450.67,67.6,518.27,Rwanda,Online Platform,Colleen Mcbride,Corporate,Wire Transfer,0.21
FA-44846,27189,Andrew Walker,2023-12-10,Laptop,Electronics,5,237.21,119.03,1186.05,177.91,1363.96,Liberia,Online Platform,Carl Gutierrez,Wholesale,Cash,0.0
FA-50709,24919,Marie davis,2023-05-12,Tablet,Mobile Devices,9,191.59,120.56,1724.31,258.65,1982.96,Luxembourg,Online Platform,Tonya Walls,Online,Cash,0.0
FA-18008,59166,Mr. Luis Miller,2024-05-14,Laptop,Electronics,3,787.05,567.81,2361.15,354.17,2715.32,Somalia,Online Platform,Kristen Howard,Retail,Cash,0.0
FA-64637,42002,Michelle Blackwell,2024-09-05,Mouse,Accessories,8,756.32,530.06,6050.56,907.58,6958.14,Lebanon,Store B,Melissa Thompson,Corporate,Credit Card,0.0
FA-64637,20173,Michelle Blackwell,2024-09-05,Mouse,Accessories,8,756.32,530.06,6050.56,907.58,6958.14,Chile,Store B,Melissa Thompson,Corporate,Wire Transfer,0.0
FA-90062,14,Bailey Powell,2023-05-29,Monitor,Electronics,6,574.04,350.66,3444.24,516.64,3960.88,Gabon,Store C,Julie Oneill,Wholesale,Credit Card,0.0
FA-90678,50421,Regina Evans,2024-08-31,Phone,Mobile Devices,4,449.97,333.02,1799.88,269.98,2069.86,Albania,Store C,Jacqueline Rodriguez,Wholesale,Credit Card,0.0
FA-66896,92776,Paul Adams,2024-10-15,Phone,Mobile Devices,2,250.21,194.12,500.42,75.06,575.48,Mongolia,Online Platform,Melissa Thompson,Corporate,Paypal,0.2
FA-89273,22777,Mary Wheeler,2023-08-23,Keyboard,Accessories,7,477.23,321.18,3340.61,501.09,3841.7,Thailand,Store B,Brian Jones,Wholesale,Paypal,0.17
FA-33309,53716,Stacey Rivera,2024-04-24,Tablet,Mobile Devices,6,660.67,379.64,3964.02,594.6,4558.62,Comoros,Store A,Brian Jones,Corporate,Credit Card,0.05
FA-46059,86359,Matthew Simpson,2024-05-07,Laptop,Electronics,2,547.94,351.23,1095.88,164.38,1260.26,Antarctica (the territory South of 60 deg S),Store B,Tracey Morales,Online,Wire Transfer,0.0
FA-3731,25010,Lauren Marquez,2023-08-21,Phone,Mobile Devices,10,592.73,418.52,5927.3,889.1,6816.4,Albania,Store B,Tonya Walls,Retail,Cash,0.0
FA-87584,70082,Mark Cuevas,2024-10-03,Keyboard,Accessories,5,679.46,387.18,3397.3,509.6,3906.9,Saint Lucia,Store B,Melissa Thompson,Corporate,Credit Card,0.0
FA-69623,11155,Janet Welch,2024-08-31,Keyboard,Accessories,6,645.68,369.76,3874.08,581.11,4455.19,Morocco,Store A,Melissa Thompson,Retail,Credit Card,0.0
FA-69224,2461,Alexis Watts,2023-08-21,Keyboard,Accessories,2,353.89,221.33,707.78,106.17,813.95,Cocos (Keeling) Islands,Store C,Anthony Miller,Retail,Wire Transfer,0.0
FA-28634,23439,Charles Wilson,2024-02-07,Mouse,Accessories,8,472.17,300.25,3777.36,566.6,4343.96,Saudi Arabia,Store B,Anna Dickerson,Retail,Cash,0.0
FA-6674,16959,Brendan Torres MD,2024-05-09,Mouse,Accessories,7,126.12,66.89,882.84,132.43,1015.27,Saint Barthelemy,Store C,Rachel Ramirez,Retail,Cash,0.0
FA-73984,78586,Donald Riley,2023-11-29,Laptop,Electronics,-7,25.92,16.77,181.44,27.22,-7156.13,Cayman Islands,Store C,Bryan Perkins,Wholesale,Credit Card,0.04
FA-55741,45796,Chelsea Simon,2023-04-06,Mouse,Accessories,1,950.62,729.37,950.62,142.59,1093.21,Chad,Store C,Steve Hawkins,Wholesale,Paypal,0.0
FA-29561,61878,Christian White,2023-07-25,Monitor,Electronics,9,657.66,504.92,5918.94,887.84,6806.78,Vietnam,Online Platform,Sara Baldwin,Corporate,Credit Card,0.0
FA-66143,74287,Alexa Harper,2023-03-09,Phone,Mobile Devices,9,283.6,220.65,2552.4,382.86,2935.26,El Salvador,Online Platform,Tracey Morales,Online,Paypal,0.0
FA-50202,30126,Cindy Smith,2024-07-13,Monitor,Electronics,5,836.5,585.63,4182.5,627.38,4809.88,Sao Tome and Principe,Store A,Kelly Fisher,Retail,Credit Card,0.0
FA-32094,94864,Matthew Porter,2023-09-02,Phone,Mobile Devices,4,282.97,186.92,1131.88,169.78,1301.66,Philippines,Store A,Jonathan Singleton,Retail,Credit Card,0.2
FA-23619,27874,Kyle Jenkins,2023-07-27,Mouse,Accessories,3,115.9,58.48,347.7,52.15,399.85,Latvia,Store B,Brianna Hunt,Online,Wire Transfer,0.0
FA-85417,90471,Amanda Howard,2023-10-07,Keyboard,Accessories,5,775.54,573.93,3877.7,581.65,4459.35,Uganda,Online Platform,Brian Jones,Corporate,Credit Card,0.0
FA-6389,48991,Jill Moore,2023-11-21,Laptop,Electronics,2,505.76,393.83,1011.52,151.73,1163.25,France,Store A,Heather Walker,Corporate,Credit Card,0.0
FA-21513,35284,Jessica Blair,2024-04-21,Keyboard,Accessories,2,517.28,378.34,1034.56,155.18,1189.74,Pitcairn Islands,Store C,Tiffany Dawson,Retail,Cash,0.22
FA-65768,58448,Micheal Herrera,2023-12-02,Laptop,Electronics,2,71.31,54.69,142.62,21.39,164.01,Uruguay,Store B,Barbara Williams,Online,Wire Transfer,0.14
FA-45176,12542,Sean Parrish,2024-03-21,Phone,Mobile Devices,10,464.18,335.96,4641.8,696.27,5338.07,Marshall Islands,Online Platform,Mia Zamora,Wholesale,Wire Transfer,0.0
FA-2046,93512,Destiny Hernandez,2023-09-29,Mouse,Accessories,10,182.46,134.26,1824.6,273.69,2098.29,Lesotho,Store A,Darin Evans,Online,Credit Card,0.0
FA-11006,27345,Garrett Nelson,2024-03-13,Mouse,Accessories,10,318.39,164.82,3183.9,477.58,3661.48,Dominican Republic,Online Platform,Barbara Williams,Online,Credit Card,0.14
FA-11006,21136,Garrett Nelson,2024-03-13,Mouse,Accessories,10,318.39,164.82,3183.9,477.58,3661.48,Isle of Man,Online Platform,Barbara Williams,Online,Cash,0.0
FA-80173,48951,Allison White,2023-09-20,Mouse,Accessories,7,945.16,565.39,6616.12,992.42,7608.54,Suriname,Store A,Tracey Morales,Corporate,Credit Card,0.0
FA-26703,25147,Michael Garner,2024-08-21,Monitor,Electronics,6,500.1,276.72,3000.6,450.09,3450.69,New Caledonia,Store B,Thomas Anderson,Retail,Cash,0.0
FA-26703,5718,Michael Garner,2024-08-21,Monitor,Electronics,6,500.1,276.72,3000.6,450.09,3450.69,Ethiopia,Store B,Thomas Anderson,Retail,Wire Transfer,0.0
FA-13956,24447,Carla Erickson,2023-02-26,Phone,Mobile Devices,5,753.99,474.34,3769.95,565.49,4335.44,Ukraine,Online Platform,Carl Gutierrez,Online,Wire Transfer,0.0
FA-35955,50693,John Johnson,2023-03-22,Laptop,Electronics,8,900.87,711.63,7206.96,1081.04,8288.0,Latvia,Online Platform,Amy Wells,Wholesale,Credit Card,0.0
FA-32544,94236,Raymond Morales,2024-02-04,Phone,Mobile Devices,5,463.52,299.5,2317.6,347.64,2665.24,Tokelau,Store A,Kelly Fisher,Online,Credit Card,0.13
FA-73149,98028,Dana Johnson,2023-08-16,Monitor,Electronics,1,574.15,289.91,574.15,86.12,660.27,Malaysia,Online Platform,Erica Coleman,Retail,Wire Transfer,0.0
FA-59459,43698,Sherry Hall,2024-01-29,Laptop,Electronics,6,471.61,249.11,2829.66,424.45,3254.11,Papua New Guinea,Store B,Theresa Yates,Retail,Wire Transfer,0.03
FA-52127,99703,Kevin Holmes,2024-10-13,Laptop,Electronics,7,985.15,676.8,6896.05,1034.41,7930.46,Congo,Store A,Cristina Shaw,Online,Cash,0.27
FA-76909,85533,Stacey Valenzuela,2024-04-14,Laptop,Electronics,4,768.43,424.37,3073.72,461.06,3534.78,Switzerland,Online Platform,Kimberly Jackson,Retail,Cash,0.0
FA-64905,15250,Brent Manning,2023-05-25,Tablet,Mobile Devices,6,306.66,170.58,1839.96,275.99,2115.95,Nauru,Online Platform,Thomas Anderson,Online,Credit Card,0.0
FA-2844,28919,Misty Walsh,2024-09-01,Tablet,Mobile Devices,5,257.04,197.49,1285.2,192.78,1477.98,Italy,Online Platform,Brian Brown,Wholesale,Cash,0.0
FA-26574,27068,Dr. Robert Buchanan,2023-12-25,Mouse,Accessories,3,605.72,484.0,1817.16,272.57,2089.73,Cameroon,Store C,Julie Oneill,Wholesale,Paypal,0.11
FA-43540,28409,John Bradley,2024-02-06,Keyboard,Accessories,3,828.1,433.13,2484.3,372.65,2856.95,Guinea,Store A,Kimberly Jackson,Retail,Credit Card,0.22
FA-26230,31393,Joshua Johnson,2024-07-17,Monitor,Electronics,4,651.02,509.48,2604.08,390.61,2994.69,India,Store C,Mia Zamora,Wholesale,Cash,0.0
FA-58350,90505,Phillip Adams,2024-05-16,Phone,Mobile Devices,4,985.27,759.84,3941.08,591.16,4532.24,Netherlands,Online Platform,Nicole Bell,Corporate,Paypal,0.0
FA-58350,57712,Phillip Adams,2024-05-16,Phone,Mobile Devices,4,985.27,759.84,3941.08,591.16,4532.24,Sao Tome and Principe,Online Platform,Nicole Bell,Corporate,Paypal,0.0
FA-33654,97258,Dennis Aguirre,2023-08-19,Tablet,Mobile Devices,7,678.14,496.97,4746.98,712.05,5459.03,Pitcairn Islands,Store B,Sara Baldwin,Corporate,Cash,0.28
FA-20289,52333,Dustin Smith,2024-01-04,Phone,Mobile Devices,4,184.31,146.3,737.24,110.59,847.83,Guinea,Online Platform,Bryan Perkins,Retail,Credit Card,0.12
FA-92603,11537,Richard Pennington,2023-08-06,Monitor,Electronics,5,82.42,48.88,412.1,61.81,473.91,Honduras,Online Platform,Kelly Fisher,Wholesale,Paypal,0.0
FA-95638,3168,Christopher Reed,2023-03-20,Keyboard,Accessories,7,67.52,40.84,472.64,70.9,543.54,Burundi,Online Platform,James Patterson,Wholesale,Paypal,0.0
FA-40665,61299,Kimberly Jones,2024-06-19,Keyboard,Accessories,7,996.33,643.39,6974.31,1046.15,8020.46,Djibouti,Store C,Julie Oneill,Online,Wire Transfer,0.0
FA-16662,91464,Ryan Hall,2023-05-10,Monitor,Electronics,1,965.79,661.17,965.79,144.87,1110.66,Georgia,Store A,Melissa Smith,Retail,Cash,0.0
FA-50787,90512,Amy Owens,2023-03-23,Mouse,Accessories,3,887.97,508.75,2663.91,399.59,3063.5,Israel,Online Platform,Robert Nunez,Online,Wire Transfer,0.0
FA-45475,33439,Matthew Carr,2023-04-28,Monitor,Electronics,3,95.87,57.71,287.61,43.14,330.75,Rwanda,Online Platform,Melissa Thompson,Retail,Paypal,0.0
FA-69835,24978,Eric Mcmillan,2023-04-23,Phone,Mobile Devices,8,625.37,349.99,5002.96,750.44,5753.4,Vietnam,Online Platform,Brent Young,Wholesale,Credit Card,0.0
FA-69835,92307,Eric Mcmillan,2023-04-23,Phone,Mobile Devices,8,625.37,349.99,5002.96,750.44,5753.4,Norway,Online Platform,Brent Young,Wholesale,Wire Transfer,0.0
FA-60352,53762,Marie davis,2024-03-06,Laptop,Electronics,5,189.77,143.02,948.85,142.33,1091.18,Cuba,Store A,Mrs. Mary Alvarez MD,Retail,Wire Transfer,0.22
FA-55115,34276,Sarah Green,2023-06-10,Monitor,Electronics,1,875.38,557.33,875.38,131.31,1006.69,Ethiopia,Store A,Thomas Anderson,Wholesale,Paypal,0.0
FA-42040,56682,Erin Willis,2024-10-21,Phone,Mobile Devices,7,662.35,345.01,4636.45,695.47,5331.92,Sri Lanka,Store C,Caleb Pope,Wholesale,Credit Card,0.0
FA-76478,37922,Rodney Parker,2024-06-27,Monitor,Electronics,1,516.2,263.01,516.2,77.43,593.63,Ukraine,Store B,Brent Young,Corporate,Paypal,0.19
FA-31416,3540,Mr. Vernon Hill,2023-10-03,Tablet,Mobile Devices,3,476.82,361.98,1430.46,214.57,1645.03,Turkmenistan,Store B,Barbara Williams,Online,Paypal,0.0
FA-55457,38776,Jacob Wilkinson,2023-12-17,Mouse,Accessories,8,176.22,98.42,1409.76,211.46,1621.22,Belarus,Store C,Brent Young,Corporate,Paypal,0.0
FA-20314,9035,Gerald Gibson,2023-02-08,Monitor,Electronics,7,413.39,212.94,2893.73,434.06,3327.79,Germany,Store B,Cristina Shaw,Online,Wire Transfer,0.0
FA-20314,71991,Gerald Gibson,2023-02-08,Monitor,Electronics,7,413.39,212.94,2893.73,434.06,3327.79,Morocco,Store B,Cristina Shaw,Online,Cash,0.0
FA-20047,37428,Tanner Good,2023-05-03,Tablet,Mobile Devices,2,139.4,84.97,278.8,41.82,320.62,Cocos (Keeling) Islands,Store C,Carl Gutierrez,Corporate,Credit Card,0.0
FA-53946,82295,Shane Rodriguez,2024-03-19,Keyboard,Accessories,-8,621.86,340.65,4974.88,746.23,-356.34,Nigeria,Online Platform,Julie Oneill,Corporate,Wire Transfer,0.0
FA-57910,12502,James Fuentes,2024-08-27,Laptop,Electronics,4,194.44,132.97,777.76,116.66,894.42,Aruba,Online Platform,Kelly Martinez,Online,Credit Card,0.0
FA-40793,62213,Sherry Garza,2023-06-24,Mouse,Accessories,-1,415.42,311.27,415.42,62.31,-2494.52,United States Virgin Islands,Store B,Darin Evans,Corporate,Cash,0.0
FA-13482,54070,Marie davis,2023-03-30,Mouse,Accessories,10,807.24,474.04,8072.4,1210.86,9283.26,Bolivia,Online Platform,Kelly Fisher,Corporate,Wire Transfer,0.0
FA-6562,88939,Kenneth Ray,2024-06-18,Laptop,Electronics,3,979.01,730.46,2937.03,440.55,3377.58,Guinea-Bissau,Store B,Bryan Perkins,Wholesale,Wire Transfer,0.22
FA-4342,82749,Marie Davis.,2024-10-05,Phone,Mobile Devices,6,472.16,281.02,2832.96,424.94,3257.9,Lebanon,Store C,Kimberly Jackson,Corporate,Cash,0.18
FA-21725,54348,Jason Kirby,2023-05-24,Phone,Mobile Devices,5,488.79,298.09,2443.95,366.59,2810.54,Faroe Islands,Online Platform,Kelly Fisher,Retail,Cash,0.12
FA-53168,21438,Jerry Morton,2024-05-17,Laptop,Electronics,8,94.54,65.72,756.32,113.45,869.77,Saint Pierre and Miquelon,Store C,Anna Dickerson,Online,Paypal,0.0
FA-41522,94091,Shawn Jones,2024-05-12,Tablet,Mobile Devices,9,757.47,387.19,6817.23,1022.58,7839.81,Iceland,Store A,Julie Oneill,Online,Cash,0.19
FA-79794,72245,Lucas Gregory,2023-07-11,Phone,Mobile Devices,-3,709.6,493.29,2128.8,319.32,-198.54,Timor-Leste,Store C,Julie Oneill,Retail,Cash,0.01
FA-29664,60684,Nicholas Turner,2024-02-20,Keyboard,Accessories,4,687.71,465.81,2750.84,412.63,3163.47,Marshall Islands,Store A,Darin Evans,Retail,Wire Transfer,0.0
FA-15888,77243,Marie davis,2023-05-30,Laptop,Electronics,9,868.94,540.94,7820.46,1173.07,8993.53,Mauritania,Store A,Kelly Martinez,Online,Paypal,0.21
FA-39695,30707,Steven Webster,2024-05-26,Tablet,Mobile Devices,10,218.68,114.03,2186.8,328.02,2514.82,Kazakhstan,Store B,Darin Evans,Corporate,Credit Card,0.0
FA-426,8567,Anna Phillips,2023-06-10,Phone,Mobile Devices,10,130.43,68.47,1304.3,195.64,1499.94,Libyan Arab Jamahiriya,Store A,Rachel Ramirez,Retail,Credit Card,0.0
FA-55479,68965,James Rogers,2023-11-18,Laptop,Electronics,5,435.98,346.91,2179.9,326.99,2506.89,Philippines,Store A,Carl Gutierrez,Retail,Paypal,0.0
FA-59176,8990,Cynthia Mccullough,2023-07-10,Monitor,Electronics,3,502.48,349.35,1507.44,226.12,1733.56,Mali,Store B,Brian Gilbert,Corporate,Cash,0.13
FA-29821,77167,Jessica English,2023-05-04,Monitor,Electronics,4,397.84,219.06,1591.36,238.7,1830.06,Germany,Store B,James Patterson,Online,Credit Card,0.18
FA-89982,92976,Michael Fleming,2024-03-24,Laptop,Electronics,10,230.89,136.21,2308.9,346.33,2655.23,Tokelau,Store C,Kimberly Jackson,Corporate,Paypal,0.13
FA-38523,12534,Catherine Banks,2023-04-21,Tablet,Mobile Devices,2,890.88,519.65,1781.76,267.26,2049.02,Mongolia,Online Platform,Tonya Walls,Wholesale,Cash,0.0
FA-38523,23653,Catherine Banks,2023-04-21,Tablet,Mobile Devices,2,890.88,519.65,1781.76,267.26,2049.02,Madagascar,Online Platform,Tonya Walls,Wholesale,Credit Card,0.0
FA-67229,9677,Patrick Spencer,2024-06-12,Keyboard,Accessories,10,181.04,105.76,1810.4,271.56,2081.96,Algeria,Store C,Anna Dickerson,Retail,Paypal,0.17
FA-65673,876,Jacqueline Bennett DDS,2023-09-15,Mouse,Accessories,2,598.31,299.26,1196.62,179.49,1376.11,Serbia,Online Platform,Brian Gilbert,Online,Paypal,0.21
FA-29708,83248,Alyssa Harrington,2023-11-07,Monitor,Electronics,1,887.22,577.45,887.22,133.08,1020.3,British Indian Ocean Territory (Chagos Archipelago),Store B,Anna Dickerson,Retail,Paypal,0.0
FA-29708,90015,Alyssa Harrington,2023-11-07,Monitor,Electronics,1,887.22,577.45,887.22,133.08,1020.3,Bermuda,Store B,Anna Dickerson,Retail,Wire Transfer,0.0
FA-66464,10437,Jonathan Cardenas,2023-08-31,Keyboard,Accessories,10,922.21,506.16,9222.1,1383.32,10605.42,Bahrain,Store B,Heather Walker,Online,Credit Card,0.0
FA-66464,38414,Jonathan Cardenas,2023-08-31,Keyboard,Accessories,10,922.21,506.16,9222.1,1383.32,10605.42,Reunion,Store B,Heather Walker,Online,Wire Transfer,0.0
FA-28798,16764,Reginald Cantrell,2023-04-30,Keyboard,Accessories,6,63.69,39.8,382.14,57.32,439.46,Angola,Store A,Brian Brown,Retail,Credit Card,0.0
FA-17245,23101,Nathan Lewis,2023-08-04,Monitor,Electronics,9,558.07,442.2,5022.63,753.39,5776.02,Cameroon,Store B,Rachel Ramirez,Online,Cash,0.16
FA-21465,67227,Anne Zhang,2024-09-11,Laptop,Electronics,4,189.4,110.34,757.6,113.64,871.24,Liberia,Store C,Heather Walker,Online,Wire Transfer,0.0
FA-70223,48045,Angela Stone,2024-03-12,Tablet,Mobile Devices,-9,268.24,177.97,2414.16,362.12,-966.29,South Georgia and the South Sandwich Islands,Store B,Anthony Miller,Corporate,Credit Card,0.12
FA-29997,7688,marie davis,2023-09-22,Laptop,Electronics,7,794.53,563.93,5561.71,834.26,6395.97,Holy See (Vatican City State),Store A,Robert Nunez,Corporate,Wire Transfer,0.0
FA-29997,51451,marie davis,2023-09-22,Laptop,Electronics,7,794.53,563.93,5561.71,834.26,6395.97,Malta,Store A,Robert Nunez,Corporate,Credit Card,0.0
FA-27314,51857,Sarah Gonzales,2023-05-28,Keyboard,Accessories,7,484.38,352.98,3390.66,508.6,3899.26,Azerbaijan,Store A,Mia Zamora,Wholesale,Paypal,0.0
FA-95996,60412,Phillip Thomas,2023-07-17,Tablet,Mobile Devices,9,217.65,171.53,1958.85,293.83,2252.68,United States Minor Outlying Islands,Online Platform,Steven Mcclure,Corporate,Credit Card,0.0
FA-64492,10774,Miss Stephanie Kirk,2024-10-08,Tablet,Mobile Devices,7,147.21,116.34,1030.47,154.57,1185.04,Bouvet Island (Bouvetoya),Online Platform,Erica Coleman,Wholesale,Credit Card,0.11
FA-64492,45763,Miss Stephanie Kirk,2024-10-08,Tablet,Mobile Devices,7,147.21,116.34,1030.47,154.57,1185.04,Spain,Online Platform,Erica Coleman,Wholesale,Paypal,0.0
FA-53398,25700,Austin Lucas,2024-01-27,Laptop,Electronics,7,498.9,295.33,3492.3,523.85,4016.15,Antarctica (the territory South of 60 deg S),Online Platform,Jonathan Singleton,Wholesale,Wire Transfer,0.05
FA-32797,53697,Jill Roberts,2023-03-09,Laptop,Electronics,7,113.8,89.43,796.6,119.49,916.09,Iceland,Online Platform,Mia Zamora,Corporate,Credit Card,0.0
FA-44504,51346,Stephen Robinson,2023-12-22,Phone,Mobile Devices,3,387.54,283.95,1162.62,174.39,1337.01,United States Minor Outlying Islands,Store C,Mia Zamora,Retail,Credit Card,0.0
FA-6120,84009,Dennis Williams,2023-01-15,Monitor,Electronics,-6,159.06,114.89,954.36,143.15,-7808.84,Indonesia,Online Platform,Jacqueline Rodriguez,Wholesale,Wire Transfer,0.24
FA-49071,5258,Anthony Roy,2023-05-05,Phone,Mobile Devices,2,822.06,561.45,1644.12,246.62,1890.74,Turkmenistan,Store C,Timothy Brown,Online,Paypal,0.0
FA-48802,51528,Rachel Hartman,2024-06-29,Keyboard,Accessories,1,981.87,496.03,981.87,147.28,1129.15,Saint Barthelemy,Online Platform,Darin Evans,Wholesale,Cash,0.0
FA-71582,63183,Donald Glenn,2023-07-04,Laptop,Electronics,7,343.76,252.91,2406.32,360.95,2767.27,American Samoa,Online Platform,Melissa Smith,Retail,Cash,0.16
FA-20330,49730,Brittany Moore,2024-07-07,Phone,Mobile Devices,10,361.99,273.95,3619.9,542.99,4162.89,Kazakhstan,Store C,Thomas Anderson,Retail,Wire Transfer,0.0
FA-68365,23849,Amy Allen,2023-05-18,Phone,Mobile Devices,9,367.6,271.6,3308.4,496.26,3804.66,Bahamas,Online Platform,Nicole Bell,Corporate,Cash,0.0
FA-57747,50195,David Brown,2023-02-19,Phone,Mobile Devices,5,68.92,35.78,344.6,51.69,396.29,Papua New Guinea,Online Platform,Timothy Walter,Corporate,Cash,0.0
FA-56352,22652,William Ford,2023-07-07,Tablet,Mobile Devices,10,401.68,231.49,4016.8,602.52,4619.32,Bahamas,Store A,Erica Coleman,Retail,Cash,0.0
FA-56352,35383,William Ford,2023-07-07,Tablet,Mobile Devices,10,401.68,231.49,4016.8,602.52,4619.32,Micronesia,Store A,Erica Coleman,Retail,Paypal,0.21
FA-85462,13230,Deborah Perez DDS,2024-04-28,Keyboard,Accessories,3,358.61,243.92,1075.83,161.37,1237.2,Ukraine,Online Platform,Mia Zamora,Corporate,Wire Transfer,0.0
FA-77586,61173,Marie Davis.,2023-01-16,Phone,Mobile Devices,9,643.17,339.29,5788.53,868.28,6656.81,Benin,Online Platform,Mrs. Mary Alvarez MD,Online,Cash,0.0
FA-24851,82170,Gina Larson,2023-10-11,Tablet,Mobile Devices,8,636.84,437.17,5094.72,764.21,5858.93,Finland,Store C,Brian Jones,Online,Wire Transfer,0.0
FA-64638,57182,Cynthia Peterson,2023-11-13,Keyboard,Accessories,-4,253.01,160.38,1012.04,151.81,-1261.94,Turkey,Online Platform,Nicole Bell,Corporate,Wire Transfer,0.23
FA-45520,81873,Sara Stafford,2024-08-22,Monitor,Electronics,4,812.9,632.19,3251.6,487.74,3739.34,Pitcairn Islands,Store A,Colleen Mcbride,Corporate,Cash,0.0
FA-81830,96330,Christopher Robles,2024-05-07,Phone,Mobile Devices,10,436.08,266.27,4360.8,654.12,5014.92,Zimbabwe,Store C,Jonathan Singleton,Online,Credit Card,0.15
FA-73497,57861,Zachary Wilson,2024-06-12,Tablet,Mobile Devices,1,492.09,362.35,492.09,73.81,565.9,Saint Kitts and Nevis,Online Platform,Kelsey Turner,Retail,Credit Card,0.06
FA-67155,16382,Kelli Colon,2024-06-26,Phone,Mobile Devices,9,219.94,133.0,1979.46,296.92,2276.38,Samoa,Store C,Dawn Mcdonald,Retail,Credit Card,0.0
FA-24965,65715,Roger Martinez,2023-03-15,Phone,Mobile Devices,5,552.88,413.04,2764.4,414.66,3179.06,Sri Lanka,Store C,Cristina Shaw,Online,Cash,0.0
